customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
8.759395933746346,34498,4.430816798843313,30,72,0,7,5.989963420981715
9.479182549386332,73060,4.6913478822291435,9,78,0,2,6.252674299228648
7.674109247465534,0,4.1588830833596715,8,83,0,1,6.119417911418443
9.04179013382427,61337,4.663439094112067,35,46,0,9,1.2641521505513191
8.532361755458812,0,4.30406509320417,28,8,0,3,5.861925175752996
8.16872776696772,59496,4.48863636973214,22,64,0,1,5.2477855085100265
9.477502063443222,0,5.198497031265826,4,45,0,6,7.29659436762877
8.742016988726192,37813,4.3694478524670215,4,26,1,5,3.708225310439471
9.722105135012805,55907,4.653960350157523,23,64,0,2,6.215008018443519
8.66433837066852,80480,4.290459441148391,6,55,0,7,5.496522963878136
8.98488021903629,72734,4.204692619390966,7,96,0,2,5.279231219318703
7.926060934818196,0,4.290459441148391,27,60,0,1,3.1495852519297123
7.998421598218643,36548,4.343805421853684,10,95,0,1,6.306640183868685
8.337967595745031,62113,4.653960350157523,1,0,0,1,1.9307643134825427
8.462791480165981,0,4.219507705176107,7,75,0,5,6.618015159537058
8.370267032577797,41252,4.700480365792417,25,31,0,1,6.244282237701484
8.720553263279747,61139,4.343805421853684,4,16,0,4,5.9020867359567655
7.899375758823601,26744,4.23410650459726,16,61,0,1,5.791182664937034
9.141963540340567,0,4.890349128221754,17,34,0,3,6.857934583998181
9.835315444309412,74640,4.204692619390966,0,44,0,2,5.930955956215949
7.844769487765785,88126,4.174387269895637,27,71,1,1,5.030262455018719
7.94061172311956,55005,4.2626798770413155,31,39,1,1,5.820082930352362
9.181044039533427,33190,4.820281565605037,1,95,0,4,3.7364967640920397
9.628501479720976,0,4.276666119016055,4,64,4,2,6.734107854491836
8.311589015036414,0,4.770684624465665,0,42,0,1,6.4147716673174
8.796826086633015,0,4.584967478670572,31,34,2,9,6.507873470706671
7.616669349783792,0,4.174387269895637,0,8,1,1,6.596435661327259
8.535317695765125,25226,4.276666119016055,13,97,1,4,5.83422577068149
8.118022572182262,63398,4.430816798843313,29,46,0,1,5.680878107534727
9.051812262786362,30092,4.6913478822291435,33,90,0,9,5.264064570434629
7.881756174609814,37876,4.248495242049359,13,15,0,1,5.707297566143751
8.711592722110588,12201,4.442651256490317,14,63,0,4,6.406549898593137
9.11192985436755,37970,4.7535901911063645,8,44,0,3,4.836023262394747
7.836996494568588,28898,4.219507705176107,15,85,0,1,4.4285683921178745
7.811215978860999,23845,4.127134385045092,33,34,0,1,5.682899263739777
8.91047337068383,62810,5.236441962829949,14,22,1,1,3.5226676850579004
8.147118862483808,65773,4.499809670330265,24,35,4,1,5.506584778750703
8.407911128310424,0,4.248495242049359,1,25,0,4,5.451825710121527
9.963474115306765,0,4.465908118654584,29,45,0,2,6.345191358320894
8.122986882891055,0,4.564348191467836,14,15,1,1,6.16940851748671
8.22891137248582,41479,4.553876891600541,14,38,1,1,3.0241099416379305
8.54297952840367,72433,4.844187086458591,34,48,0,1,5.841047420970447
9.41743624533972,74586,4.6443908991413725,14,19,0,2,6.2053655170552595
9.80180204907443,0,5.459585514144159,11,26,0,7,7.035393124097983
9.885616968601607,67326,4.248495242049359,17,32,0,2,5.8057371971791945
10.488522558427961,25285,4.74493212836325,12,84,0,2,6.306640183868685
8.830509043957864,15871,4.499809670330265,20,19,0,4,6.059590376155582
8.78267380609326,38795,4.418840607796598,30,41,1,3,5.977872593588515
8.650566176144892,24882,4.290459441148391,13,20,0,8,5.848171377281505
8.542381821457417,33169,4.859812404361672,33,14,0,1,6.422272462887942
8.51431277800569,86305,4.143134726391533,1,99,0,5,4.403436303320446
8.319522429982253,0,4.727387818712341,31,21,0,1,6.288973180377498
8.321712717709062,32210,4.6443908991413725,16,97,0,1,6.2053655170552595
9.313517443754376,69090,4.941642422609304,24,11,0,5,5.961578773117001
8.465200793976242,0,4.1588830833596715,23,88,0,3,6.2621354217341345
8.672234004328896,83308,4.30406509320417,3,81,1,7,6.041376553205951
9.862213317228756,39034,4.23410650459726,10,55,0,2,6.147285348648092
8.771071858824074,46750,4.418840607796598,20,74,1,3,6.511785385306085
8.889663590887078,39786,4.5217885770490405,2,91,1,9,5.904914818996654
9.011732367747472,56788,4.6913478822291435,22,34,5,7,6.364251816567139
8.424180984388832,90156,4.74493212836325,16,6,0,1,5.964470247416986
8.86372055750089,63867,4.499809670330265,21,4,1,3,6.071572554957108
8.464782331311003,83413,4.77912349311153,0,1,0,1,4.911195667182562
8.299132804901712,0,4.77912349311153,2,48,0,1,6.341064522374751
9.915435072332542,36116,5.147494476813453,27,33,2,2,5.0697025124166535
7.8919777868871925,56342,4.248495242049359,12,89,0,1,5.8057371971791945
9.127766006802107,55542,4.770684624465665,1,76,0,5,5.741885210541617
10.051396467587361,58466,4.204692619390966,7,79,1,2,5.761422254102616
8.470426669610719,12964,4.189654742026425,2,37,0,4,5.896534293872417
8.23458789748878,43412,4.553876891600541,33,38,0,1,6.235826168604327
7.97065044053862,82611,4.31748811353631,23,87,1,1,5.875492370855561
9.359875775495968,28915,4.343805421853684,10,49,0,2,5.9020867359567655
9.564312054092856,0,5.337538079701318,13,68,0,6,7.307470555109695
7.8460231944431476,0,4.2626798770413155,19,27,0,1,5.820082930352362
8.079468139904183,91774,4.406719247264253,4,21,0,1,5.656065171765237
7.708892255361413,27972,4.127134385045092,7,38,0,1,5.682899263739777
9.270909041168474,0,4.574710978503383,11,16,0,2,6.135131896920395
9.024695965988547,0,4.812184355372417,22,14,2,9,6.525511175326394
8.548019018215872,77857,4.174387269895637,0,99,0,9,5.085300306312446
8.391350828351134,0,4.143134726391533,18,34,0,3,4.745778578718702
7.991759968955086,56502,4.31748811353631,15,78,0,1,5.875492370855561
8.269220431195304,95018,4.584967478670572,21,81,0,1,5.758522294944194
8.419000918187788,23705,4.812184355372417,33,2,4,1,6.37434315654335
7.942472273908683,72333,4.2626798770413155,10,20,0,1,5.183043716623018
8.881519744904285,0,4.68213122712422,22,96,0,4,6.648207045774128
8.748638583371934,47622,4.394449154672439,15,13,0,7,5.725361412267561
8.961935480057729,0,4.663439094112067,33,7,0,3,6.22455842927536
9.023242634488518,79632,4.672828834461906,7,72,1,3,5.8436856795171135
9.827449110454577,16154,4.143134726391533,31,45,1,2,4.525641633614063
7.974979512769123,72211,4.30406509320417,12,1,0,1,3.826729243402111
8.714530180248211,70892,4.343805421853684,21,32,0,5,5.336142640182159
8.520616259428298,49367,4.1588830833596715,16,40,0,9,4.251780624978031
9.646761143154585,68086,5.272999558563747,34,6,0,3,5.39063292604035
8.644964835389016,90353,4.2626798770413155,3,64,0,7,4.298884195501027
8.43014293250708,49558,4.7535901911063645,1,73,0,1,6.315358001522335
9.066995312286428,93485,4.290459441148391,31,40,0,2,4.852848561835035
8.570772016387822,10629,4.31748811353631,17,15,0,8,6.280021236970423
7.871540752709382,10237,4.290459441148391,31,97,0,1,5.539842351427139
8.415422669125073,87517,4.727387818712341,1,28,1,1,6.688701150817254
8.61870756389884,23241,4.2626798770413155,11,14,0,9,6.22455842927536
8.559853074416305,60861,4.204692619390966,8,82,0,4,4.1960753734657095
8.96968015092775,21726,4.653960350157523,20,79,0,8,6.548234859085232
8.520697659388828,36313,4.219507705176107,3,38,2,9,5.708358279674109
8.117481614359278,29160,4.477336814478207,25,62,0,1,6.0369158100119
8.814806094481552,0,4.605170185988092,15,79,0,5,6.57060281105606
8.767911294463921,0,5.241747015059643,5,67,0,1,7.391760689795414
8.512356171876197,48139,4.1588830833596715,9,41,0,9,5.800588504815301
8.463855080658059,0,4.343805421853684,28,55,5,3,3.683677974844847
8.713981555171932,13688,4.442651256490317,25,2,0,8,6.001909804969521
8.52071526283441,0,4.30406509320417,16,77,0,9,6.266441247062209
8.90147482896683,27649,4.1588830833596715,3,63,0,2,5.715052066914432
8.07595488277612,24191,4.394449154672439,11,32,0,1,4.651578792689967
7.837868757783112,0,4.276666119016055,11,77,0,1,6.2500844679543714
8.58326843313118,58493,4.219507705176107,13,53,0,4,5.776413165691109
8.201340302523473,82477,4.51085950651685,1,69,0,1,6.07073772800249
8.761400941910068,88663,4.382026634673881,20,86,0,7,5.940697430054329
8.367448297876773,74057,4.700480365792417,27,24,0,1,6.261873290889306
8.349894474323907,0,4.1588830833596715,2,82,2,8,5.715052066914432
9.252162075580749,52342,4.204692619390966,28,28,3,2,5.761422254102616
7.818328728701305,42012,4.1588830833596715,13,84,0,1,3.7318011467245116
9.015998076571718,56021,4.248495242049359,20,38,0,2,5.636613688513574
9.98827435165286,35124,4.927253685157205,18,46,0,2,6.895075225824763
7.678752173746859,0,4.143134726391533,4,49,1,1,6.086778631450138
8.39495550775697,0,4.836281906951478,8,55,0,1,6.803505257608338
8.214130844459412,37202,4.543294782270004,30,86,0,1,5.779288225889997
8.505425857718754,65985,4.276666119016055,3,47,5,4,3.7711806095732863
9.04840275983367,87771,4.31748811353631,8,9,4,2,5.875492370855561
10.624835577565129,63624,4.7535901911063645,10,40,2,2,5.727946921775483
9.251498383316463,80192,4.867534450455582,8,69,0,9,5.306594501359387
8.328667871817874,35945,4.663439094112067,14,25,0,1,6.6293632534374485
8.939667597472216,93004,4.1588830833596715,31,2,0,2,5.332511249990623
8.726378945268342,0,4.499809670330265,4,24,0,4,6.8483741046393645
10.158442241465544,71210,5.3706380281276624,8,89,1,2,6.935564979621405
9.649106643118389,99159,5.25227342804663,7,14,0,5,6.816735880594968
8.658430461829157,81491,4.290459441148391,21,24,0,3,4.138609056534691
10.580665301788041,99875,4.6913478822291435,12,37,0,2,4.753356663840996
8.622722281484599,51705,4.941642422609304,26,79,0,1,6.30315198934557
10.081395387340628,39837,5.308267697401205,11,63,0,2,5.946223940299511
9.169078817321859,31421,4.406719247264253,5,95,0,2,5.96563378707346
8.596547017372933,81531,4.912654885736052,23,50,0,1,6.043663796119686
8.579209153575524,25134,4.219507705176107,3,0,0,6,5.776413165691109
8.953215057881536,37386,4.584967478670572,1,4,0,3,6.1454723595873295
7.603574220208787,0,4.204692619390966,16,35,4,1,5.761422254102616
8.614676473595027,99553,4.23410650459726,14,85,0,6,4.7237262116995575
9.320012955989787,0,5.087596335232384,19,71,0,9,7.056347683031964
8.592536563720278,70705,4.248495242049359,31,61,2,6,5.6095620914744275
7.885787271681624,22724,4.248495242049359,21,39,0,1,2.344174920654972
9.085639814892833,26320,4.718498871295094,3,92,0,9,6.404930552504371
8.458377914135815,0,4.248495242049359,7,90,0,8,6.693986151381775
7.781103172686219,0,4.2626798770413155,24,10,0,1,6.055064287103397
9.383972777195943,88218,4.605170185988092,9,25,0,2,3.938140163846735
8.62729536319359,25180,4.2626798770413155,21,44,0,9,5.467619432222877
9.061672186175631,48091,4.6913478822291435,30,66,0,9,4.890661041977615
8.2792211332119,92539,4.61512051684126,1,55,0,1,3.285173622570847
7.803747464252457,40658,4.127134385045092,24,79,1,1,3.67325474664374
8.398562280715375,75453,4.727387818712341,6,90,0,1,5.105641185185222
7.83832239854025,94003,4.174387269895637,14,39,0,1,5.730748922886015
9.765464122946481,31737,5.389071729816501,17,2,0,3,6.954066181845388
7.781103172686219,0,4.2626798770413155,24,10,0,1,6.055064287103397
7.894441882424855,0,4.276666119016055,2,94,1,1,5.83422577068149
8.360259819490063,0,4.74493212836325,0,75,0,1,7.20386632337955
9.634648866410227,48885,5.25227342804663,31,90,0,9,6.9949618475873105
9.912811297521404,0,4.382026634673881,14,22,0,2,5.940697430054329
8.51431277800569,86305,4.143134726391533,1,99,0,5,4.403436303320446
8.565464816405559,28909,4.204692619390966,15,66,0,8,6.126219923171566
9.08570980215326,0,4.820281565605037,35,38,1,3,6.9933674759090465
8.092549522597826,26140,4.442651256490317,23,37,1,1,6.001909804969521
9.739838429904749,35095,4.30406509320417,25,56,0,2,6.266441247062209
7.816384792121663,31678,4.1588830833596715,7,3,0,1,4.3519537958381616
8.882053863003355,28245,4.143134726391533,0,16,0,2,5.69910488510509
8.976909071779744,0,4.290459441148391,0,97,0,2,5.848171377281505
10.08839370305496,19168,4.672828834461906,12,54,1,2,6.234018491942015
9.86068390521329,22705,5.480638923341991,19,59,0,7,7.166806695099171
10.056039532552147,86481,4.189654742026425,9,69,0,2,5.252122982175243
8.929956472950831,38008,4.23410650459726,12,40,4,2,5.777000854096776
7.785978050084607,63032,4.127134385045092,5,79,0,1,6.005245536561531
8.490103927535156,27228,4.867534450455582,19,61,4,1,5.477562416577794
9.704371479244694,0,4.23410650459726,5,4,1,2,6.183278737205778
7.8679283723925995,13424,4.276666119016055,30,78,0,1,5.83422577068149
9.069900002901665,59098,4.709530201312334,31,73,0,3,6.502686926655987
9.52785784676169,16181,5.204006687076795,22,79,0,8,7.140706472950236
9.055529100372882,95697,4.68213122712422,29,29,0,9,5.187422252103956
8.856543736872268,26806,4.1588830833596715,32,19,0,2,5.715052066914432
9.001519895929787,30595,4.248495242049359,22,36,0,2,6.102748196324829
8.489900574060924,88079,4.127134385045092,16,37,0,3,4.811274510694942
9.05607232624515,99803,4.276666119016055,1,67,0,2,5.247778534850344
9.786650767356019,0,4.77912349311153,26,43,0,2,7.021075655326049
9.46847923120991,0,5.2574953720277815,27,49,0,3,7.227081356768379
7.882393297418032,36283,4.23410650459726,14,63,1,1,5.678160227172516
8.43030531530915,66991,4.7535901911063645,1,71,0,1,5.993007643422239
7.8983000134899015,34322,4.2626798770413155,20,46,2,1,5.820082930352362
7.81091084219899,44855,4.1588830833596715,3,71,1,1,4.650215241221674
9.135452254157183,97729,4.7535901911063645,4,48,1,7,5.402891701246584
8.329310893197958,48263,4.653960350157523,2,32,0,1,6.515991455127117
10.239648011631207,68343,4.382026634673881,20,78,0,2,5.940697430054329
9.149543481984939,76847,4.77912349311153,16,52,0,3,3.4838523666739696
7.856328098093706,35795,4.189654742026425,25,53,0,1,5.746203190540153
8.940905725180006,0,4.276666119016055,1,29,0,2,5.83422577068149
7.812814263067017,53074,4.127134385045092,5,86,0,1,5.597582228745817
7.742323444509916,0,4.1588830833596715,13,48,0,1,6.598017047938843
9.073072745686598,28743,4.727387818712341,9,13,0,3,6.288973180377498
8.558140474919501,81839,4.189654742026425,23,39,1,4,4.326331072403474
7.908573537508779,14030,4.290459441148391,11,3,0,1,5.848171377281505
7.805363340350313,32764,4.127134385045092,30,23,0,1,5.683421407861706
8.250643748996458,74775,4.564348191467836,18,35,0,1,6.518644080231687
9.090940105531764,53503,4.74493212836325,3,43,0,7,6.306640183868685
9.675711876352276,34455,4.912654885736052,8,69,0,2,6.47543271670409
7.990698888862214,52198,4.31748811353631,2,62,0,1,5.875492370855561
9.675642656574524,64429,4.897839799950911,1,58,2,2,5.407530518761803
8.893714229961335,44788,4.127134385045092,6,48,0,2,5.958505433956192
9.480772224227627,30130,4.709530201312334,22,12,0,2,6.270988431858299
7.798867416976141,0,4.189654742026425,34,84,0,1,5.012243813069038
9.14333184683539,0,5.62040086571715,3,64,1,1,7.591357046698551
9.109046148180806,34337,4.736198448394496,20,44,0,9,6.297845696992248
9.755668733849072,22276,4.718498871295094,19,73,1,2,6.664678223907797
7.843880175302229,52980,4.174387269895637,33,93,0,1,5.262408765889454
9.100061125616467,97736,4.31748811353631,19,22,0,2,4.112364293914504
7.811559546413332,0,4.219507705176107,0,14,0,1,5.411214985745107
8.949185967013435,0,4.30406509320417,18,16,1,2,6.676917764900607
8.23686150682046,68727,4.553876891600541,19,76,0,1,5.959768066784857
8.992914492702138,71391,4.219507705176107,29,39,0,2,5.6524897837772405
8.523308838068871,62271,4.1588830833596715,30,52,0,3,3.2763209598219443
9.90142494382053,0,5.236441962829949,1,7,0,2,7.205932088526559
8.729186762327819,0,4.465908118654584,12,96,0,8,6.025382765311443
8.644539273611967,0,4.343805421853684,8,44,0,3,5.9020867359567655
8.316405253792604,28506,4.653960350157523,27,37,0,1,6.215008018443519
8.053212138793121,0,4.465908118654584,17,35,0,1,6.025382765311443
10.038732616112478,0,4.553876891600541,14,17,0,2,6.5188522591729505
8.628357600473239,94161,4.248495242049359,0,65,0,4,4.7003870614397005
9.401480779807386,33345,4.634728988229636,34,37,0,2,6.544024944204871
9.390407527015027,64195,5.0689042022202315,0,27,4,6,6.428571801968894
9.637531565498684,0,4.9344739331306915,1,34,0,2,6.536443372583128
8.598820501344212,67414,4.23410650459726,7,37,0,8,5.009157235639164
8.513752423557815,33176,4.1588830833596715,22,75,0,3,5.715052066914432
9.591270379721607,0,4.941642422609304,5,56,0,2,6.504587529922656
8.834026163414006,56779,4.465908118654584,21,16,0,3,6.078533891584131
9.52850664505534,40810,4.74493212836325,8,14,0,2,6.661060261347411
9.001180090944798,30622,4.23410650459726,22,86,0,2,5.791182664937034
10.030693767584506,14119,4.219507705176107,4,53,0,2,4.234395926478822
10.945122664116388,77237,5.648974238161206,33,93,0,2,7.214798704912538
9.007194003663317,24980,4.276666119016055,34,14,0,2,6.238715173765425
8.27394047993945,66676,4.584967478670572,0,40,0,1,6.326327197969338
8.893868540758437,0,4.248495242049359,4,83,1,2,6.508346511165308
8.93467039786295,0,4.248495242049359,30,97,0,2,5.8057371971791945
9.108680819076882,0,4.418840607796598,24,21,0,2,5.063912746739269
8.622733786878722,41853,4.276666119016055,17,51,0,3,5.053129828341827
9.019018414257127,23815,4.30406509320417,4,47,0,2,6.052865728500435
7.909397588340513,22885,4.30406509320417,20,46,0,1,5.959058334613807
8.56237547251951,32630,4.204692619390966,26,40,0,3,5.317930632779286
8.744314719917304,18577,4.465908118654584,21,76,0,6,6.025382765311443
8.67711045301916,75952,4.30406509320417,5,17,0,3,5.861925175752996
9.082869235192286,96390,4.30406509320417,17,47,0,2,5.761980902309065
9.0738211019168,25680,4.30406509320417,10,93,0,2,5.8093701745057444
9.009388980333656,0,4.727387818712341,17,29,0,7,6.693819208418841
10.674017354567686,51504,5.3981627015177525,30,99,0,2,7.845159095206861
7.80107074968345,0,4.31748811353631,15,9,3,1,6.280021236970423
7.97958216806636,41456,4.30406509320417,11,19,0,1,5.554431803002144
8.758919139573658,44368,4.394449154672439,5,72,0,3,5.953243334287785
9.74772972402033,70961,4.454347296253507,19,8,0,2,6.013715156042802
7.781793827436613,21986,4.1588830833596715,1,9,0,1,5.813223338359931
8.002677257156103,0,4.430816798843313,14,22,0,1,6.5648332655968025
9.455736566452972,33514,4.663439094112067,33,2,0,2,5.584304305572627
8.270696460970019,60230,4.59511985013459,13,91,0,1,2.2114622938614232
7.861569585453525,0,4.2626798770413155,17,47,1,1,6.204955406730093
8.569567147838177,40818,4.204692619390966,6,3,0,6,5.761422254102616
9.115595517825193,37937,4.762173934797756,11,42,0,5,6.3240004751933885
8.871122612674453,64571,4.499809670330265,34,91,0,6,6.1161472827731185
9.11805420169267,0,4.844187086458591,29,61,0,3,6.047151830894339
10.623189727206148,21988,5.3471075307174685,12,62,0,2,6.911946483600605
8.156997646284632,0,4.564348191467836,12,5,0,1,6.529418838262226
8.895449859198372,24672,4.543294782270004,9,44,0,9,6.508172834032128
7.825329141292225,0,4.31748811353631,26,95,1,1,5.875492370855561
9.205979962694112,0,4.574710978503383,1,79,0,2,6.135131896920395
8.867167981591502,72878,4.127134385045092,0,58,2,2,3.8386637221677065
9.415871052103354,88340,4.634728988229636,16,1,0,2,6.195629131824389
8.661276286756388,52278,4.30406509320417,31,91,0,3,5.463823304989485
8.498192767392954,12902,4.941642422609304,3,51,0,1,6.504587529922656
8.138804833728225,99816,4.465908118654584,0,0,0,1,5.1585553524228756
7.8973590914531275,26554,4.23410650459726,18,86,1,1,5.973013794017955
8.042380515137976,77485,4.356708826689592,0,87,0,1,5.877481592613565
10.017987696060796,22537,4.174387269895637,24,87,1,2,5.730748922886015
8.649369403623439,76522,4.276666119016055,31,71,0,6,5.83422577068149
7.632589042568173,0,4.174387269895637,22,34,3,1,6.403426930468978
8.536539483823175,22886,4.189654742026425,9,81,0,3,5.746203190540153
8.319458090321936,0,4.7535901911063645,1,34,0,1,6.315358001522335
7.8394978294487725,25506,4.189654742026425,10,16,0,1,5.746203190540153
8.2032198376506,0,4.709530201312334,7,70,0,1,7.14392350219962
9.211844807744972,0,4.59511985013459,19,17,1,2,6.560464734925045
8.81874964614503,0,5.2574953720277815,22,38,0,1,7.622453111583782
8.557741801370337,0,4.290459441148391,18,91,0,9,5.848171377281505
7.954711253694855,96357,4.276666119016055,4,69,1,1,5.477488561994017
9.351349839346604,16266,4.61512051684126,11,23,0,2,7.071847973362071
8.934501999858103,76516,4.564348191467836,13,15,0,9,6.495279119289134
7.779178397176825,20484,4.127134385045092,3,89,0,1,5.205205512154815
8.530667492716153,40215,4.174387269895637,11,22,0,3,4.599965505104005
10.51493399277076,22854,4.812184355372417,28,53,0,2,6.77923985674671
8.284652166844932,0,4.77912349311153,6,34,1,1,5.58215310633718
9.045207034950225,55217,4.68213122712422,9,9,2,9,6.546951244928934
9.221455367907957,76276,4.465908118654584,24,19,0,2,4.54658522452452
7.814997543066348,47918,4.143134726391533,2,51,0,1,5.510426857906772
8.403799833361997,0,4.30406509320417,35,52,3,5,5.861925175752996
8.05269530857427,43499,4.394449154672439,8,44,0,1,6.273801120930343
7.822901681160743,0,4.290459441148391,14,58,0,1,6.252674299228648
8.833794871965592,0,4.276666119016055,11,21,3,2,6.167930147459028
8.514023917368563,21497,4.859812404361672,31,58,0,1,6.422272462887942
7.708892255361413,27972,4.127134385045092,7,38,0,1,5.682899263739777
9.176905722043537,20942,4.442651256490317,12,59,0,2,6.001909804969521
8.53497174302514,0,4.276666119016055,31,52,0,4,6.238715173765425
8.867305518876655,74298,5.181783550292085,9,81,0,1,5.090910387073928
8.601333638276952,23339,4.9344739331306915,8,31,0,1,6.503250502108289
8.524107888898099,77031,4.836281906951478,17,17,0,1,6.398594934535208
9.54829958392997,31739,4.276666119016055,10,29,0,2,6.154608311230938
8.492616110051877,0,4.204692619390966,4,30,0,5,6.043566934091824
8.146272722668536,25236,4.499809670330265,2,26,0,1,6.059590376155582
8.235524415336748,0,4.6443908991413725,25,16,1,1,6.531208878978579
8.67005458893327,40964,4.31748811353631,7,57,0,8,5.875492370855561
8.385015816552935,40896,4.700480365792417,3,61,0,1,5.769240226296928
8.66460540060288,95733,4.290459441148391,19,82,0,3,6.166307895002386
7.910840139815944,39161,4.276666119016055,8,84,3,1,5.83422577068149
8.664157885151386,84551,4.290459441148391,10,82,0,5,3.3987223212255153
9.048202209624455,12843,4.718498871295094,6,47,0,3,7.042718321556638
7.8150411448743204,71551,4.143134726391533,10,19,0,1,5.69910488510509
7.794806282185362,0,4.276666119016055,2,5,0,1,6.238715173765425
8.68253585158144,77835,4.31748811353631,2,30,1,4,3.7981549362798295
8.437801822825339,16764,4.127134385045092,13,79,0,7,5.682899263739777
9.43527600056027,39007,4.663439094112067,29,16,0,2,6.932296645013373
9.113920147770473,20290,4.736198448394496,6,75,0,3,6.643163263519046
8.959080442510189,46182,4.189654742026425,23,27,0,2,1.2738762211406407
8.63100044611921,11920,4.31748811353631,20,27,0,7,5.875492370855561
8.149034835910697,97162,4.465908118654584,0,63,0,1,3.517948151382002
9.111950128652454,42743,4.770684624465665,5,86,1,6,4.627792921274333
8.83449626907783,0,4.174387269895637,18,59,0,2,3.724387997220289
7.886346648549596,0,4.477336814478207,4,4,3,1,6.042732546050606
9.4200757696045,85789,4.663439094112067,18,54,2,2,4.814643313395447
9.9605004755428,0,4.418840607796598,24,86,0,2,6.37888281622117
8.210371148510726,31349,4.543294782270004,10,32,0,1,6.1034530490560295
9.191924669259317,37256,4.143134726391533,15,7,0,2,4.867301569494763
8.501707088107395,0,4.248495242049359,2,76,0,3,5.8057371971791945
8.933922916687857,0,4.634728988229636,27,29,0,5,6.744249182395224
7.896143920558793,58166,4.219507705176107,3,19,0,1,4.531684763087287
8.326901214244172,0,4.1588830833596715,4,55,1,3,6.119417911418443
9.062285203796819,97361,4.30406509320417,6,85,0,2,5.861925175752996
9.632614373110265,51937,5.267858159063328,5,40,0,9,6.746869437622672
8.36137183268184,75921,4.672828834461906,32,4,0,1,6.414573791246556
9.908370281091795,92766,4.276666119016055,17,15,0,2,5.940247833998537
8.470426669610719,12964,4.189654742026425,2,37,0,4,5.896534293872417
8.857465450227512,48117,4.48863636973214,4,51,0,3,6.048317358700765
9.019951865783453,0,4.356708826689592,17,41,0,2,6.319688574872699
10.108624945616887,0,4.77912349311153,18,66,1,2,6.874757874648928
8.391397088718804,66152,4.718498871295094,14,18,0,1,6.280021236970423
7.817301676878642,31093,4.174387269895637,1,22,0,1,5.620244400578568
8.25838805927642,0,4.68213122712422,15,58,1,1,6.243389899847644
9.356439011533222,0,5.117993812416755,4,49,0,4,7.086905144610457
8.20151329902253,19121,4.564348191467836,1,18,0,1,6.82022228997661
8.381092163877424,0,4.189654742026425,11,46,0,3,6.150602768446279
9.252152466905223,68563,4.882801922586371,6,44,1,3,5.861062686670893
8.85737912230215,24726,4.532599493153256,18,75,1,5,5.021863837390697
8.907846911396106,0,4.584967478670572,31,24,0,3,6.460485126130643
7.982325639060784,51991,4.30406509320417,4,95,0,1,4.8313245681986166
9.030876459863569,0,4.77912349311153,25,29,0,7,5.038097524662022
9.073266336969219,89096,4.718498871295094,1,50,0,3,4.189396072210637
10.469604990862392,23031,5.003946305945459,26,76,0,2,6.567234859514355
9.070949868234154,29540,4.30406509320417,3,23,0,2,5.861925175752996
8.176348081626289,58557,4.48863636973214,4,83,0,1,4.034426921685496
7.944248524325363,88816,4.2626798770413155,33,9,0,1,5.107658194236183
9.854638642941218,0,4.127134385045092,2,61,0,2,6.087229169092361
7.970673443379346,61809,4.290459441148391,9,21,0,1,5.7960725074953965
9.577813029321224,58452,5.231108616854587,7,13,0,5,6.795482036499351
8.541464039759498,57161,4.852030263919617,20,92,0,1,6.414442080300778
7.7046605788984195,0,4.189654742026425,11,69,0,1,4.726255452163552
7.959526598864608,90083,4.276666119016055,23,47,0,1,5.207786299072211
8.6962969367702,57693,4.343805421853684,16,56,0,3,6.306640183868685
8.906289219221462,0,4.248495242049359,16,42,0,2,5.8057371971791945
8.758919139573658,44368,4.394449154672439,5,72,0,3,5.953243334287785
9.066350894809974,68727,4.290459441148391,15,49,0,2,5.150257157095539
9.369665288892174,40564,4.584967478670572,0,36,0,2,4.465541867684839
8.662363473105474,51066,4.31748811353631,23,0,0,8,6.670757845524788
9.216296611312126,0,4.532599493153256,30,81,0,2,6.463386815837277
8.864171328861186,90551,4.127134385045092,28,4,4,2,5.92833146987128
8.473911212363618,0,4.219507705176107,16,45,0,5,5.776413165691109
8.011169171809673,21353,4.394449154672439,28,21,0,1,6.3578422665081
8.15288058205379,0,4.634728988229636,25,48,0,1,6.884601748796584
8.590796497218744,55350,4.219507705176107,0,13,0,9,5.776413165691109
10.55140747881835,80321,4.663439094112067,25,1,0,2,5.123799983813861
8.617479856496804,94230,4.927253685157205,21,82,0,1,6.490116369942264
8.493743872410988,53305,4.1588830833596715,32,73,0,4,5.715052066914432
9.561281835483603,55593,5.209486152841421,10,48,1,9,6.520084739251033
8.656331744742204,0,5.111987788356544,27,38,0,1,7.525209884722287
9.169839123927945,0,4.553876891600541,12,3,0,2,6.5188522591729505
8.07114142359441,0,4.477336814478207,3,43,0,1,4.894044832041205
7.9227431092981275,22158,4.31748811353631,8,92,0,1,5.875492370855561
7.910661284373965,81605,4.219507705176107,7,74,0,1,6.05260475833829
8.621760382935667,62219,4.248495242049359,7,73,0,4,5.498146369704762
7.870995391537183,15587,4.276666119016055,11,48,0,1,4.9202278150565
8.742948257595138,0,4.442651256490317,18,25,1,4,6.177997610544948
9.418505491771034,0,4.762173934797756,7,57,0,2,6.728867818922465
9.26420594681192,28505,4.48863636973214,0,93,0,2,6.048317358700765
